Series_reference,Period,Data_value,Suppressed,STATUS,UNITS,Magnitude,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5
BDCQ.SF1MN1CA,2020.03,10368.379,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),"Professional, Scientific and Technical Services",Current prices,Unadjusted,
BDCQ.SF1MN1CA,2020.06,10325.661,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),"Professional, Scientific and Technical Services",Current prices,Unadjusted,
BDCQ.SF1MN1CA,2020.09,11440.003,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),"Professional, Scientific and Technical Services",Current prices,Unadjusted,
BDCQ.SF1MN1CA,2020.12,11390.721,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),"Professional, Scientific and Technical Services",Current prices,Unadjusted,
BDCQ.SF1MN2CA,2016.06,4110.343,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),Administrative and Support Services,Current prices,Unadjusted,
BDCQ.SF1MN2CA,2016.09,3983.202,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),Administrative and Support Services,Current prices,Unadjusted,
BDCQ.SF1MN2CA,2016.12,3819.844,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),Administrative and Support Services,Current prices,Unadjusted,
BDCQ.SF1MN2CA,2017.03,3712.874,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),Administrative and Support Services,Current prices,Unadjusted,
BDCQ.SF1MN2CA,2017.06,4326.216,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),Administrative and Support Services,Current prices,Unadjusted,
BDCQ.SF1MN2CA,2017.09,4161.829,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),Administrative and Support Services,Current prices,Unadjusted,
BDCQ.SF1MN2CA,2017.12,4204.047,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),Administrative and Support Services,Current prices,Unadjusted,
BDCQ.SF1MN2CA,2018.03,4122.543,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),Administrative and Support Services,Current prices,Unadjusted,
BDCQ.SF1MN2CA,2018.06,4957,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),Administrative and Support Services,Current prices,Unadjusted,
BDCQ.SF1MN2CA,2018.09,4548.408,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),Administrative and Support Services,Current prices,Unadjusted,
BDCQ.SF1MN2CA,2018.12,4444.511,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),Administrative and Support Services,Current prices,Unadjusted,
BDCQ.SF1MN2CA,2019.03,4284.569,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),Administrative and Support Services,Current prices,Unadjusted,
BDCQ.SF1MN2CA,2019.06,4741.07,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),Administrative and Support Services,Current prices,Unadjusted,
BDCQ.SF1MN2CA,2019.09,4701.596,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),Administrative and Support Services,Current prices,Unadjusted,
BDCQ.SF1MN2CA,2019.12,4640.222,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),Administrative and Support Services,Current prices,Unadjusted,
BDCQ.SF1MN2CA,2020.03,4098.939,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),Administrative and Support Services,Current prices,Unadjusted,
BDCQ.SF1MN2CA,2020.06,3359.765,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),Administrative and Support Services,Current prices,Unadjusted,
BDCQ.SF1MN2CA,2020.09,3639.329,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),Administrative and Support Services,Current prices,Unadjusted,
BDCQ.SF1MN2CA,2020.12,3477.116,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),Administrative and Support Services,Current prices,Unadjusted,
BDCQ.SF1PP1CA,2016.06,608.795,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),Education and Training,Current prices,Unadjusted,
BDCQ.SF1PP1CA,2016.09,615.288,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),Education and Training,Current prices,Unadjusted,
BDCQ.SF1PP1CA,2016.12,712.469,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),Education and Training,Current prices,Unadjusted,
BDCQ.SF1PP1CA,2017.03,682.043,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),Education and Training,Current prices,Unadjusted,
BDCQ.SF1PP1CA,2017.06,588.859,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),Education and Training,Current prices,Unadjusted,
BDCQ.SF1PP1CA,2017.09,664.329,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),Education and Training,Current prices,Unadjusted,
BDCQ.SF1PP1CA,2017.12,710.807,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),Education and Training,Current prices,Unadjusted,
BDCQ.SF1PP1CA,2018.03,746.61,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),Education and Training,Current prices,Unadjusted,
BDCQ.SF1PP1CA,2018.06,643.4,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),Education and Training,Current prices,Unadjusted,
BDCQ.SF1PP1CA,2018.09,734.115,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),Education and Training,Current prices,Unadjusted,
BDCQ.SF1PP1CA,2018.12,735.413,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),Education and Training,Current prices,Unadjusted,
BDCQ.SF1PP1CA,2019.03,770.617,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),Education and Training,Current prices,Unadjusted,
BDCQ.SF1PP1CA,2019.06,651.267,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),Education and Training,Current prices,Unadjusted,
BDCQ.SF1PP1CA,2019.09,803.775,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),Education and Training,Current prices,Unadjusted,
BDCQ.SF1PP1CA,2019.12,860.289,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),Education and Training,Current prices,Unadjusted,
BDCQ.SF1PP1CA,2020.03,889.277,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),Education and Training,Current prices,Unadjusted,
BDCQ.SF1PP1CA,2020.06,589.656,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),Education and Training,Current prices,Unadjusted,
BDCQ.SF1PP1CA,2020.09,733.89,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),Education and Training,Current prices,Unadjusted,
BDCQ.SF1PP1CA,2020.12,779.956,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),Education and Training,Current prices,Unadjusted,
BDCQ.SF1QQ1CA,2016.06,3214.579,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),Health Care and Social Assistance,Current prices,Unadjusted,
BDCQ.SF1QQ1CA,2016.09,3268.826,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),Health Care and Social Assistance,Current prices,Unadjusted,
BDCQ.SF1QQ1CA,2016.12,3286.048,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),Health Care and Social Assistance,Current prices,Unadjusted,
BDCQ.SF1QQ1CA,2017.03,3201.629,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),Health Care and Social Assistance,Current prices,Unadjusted,
BDCQ.SF1QQ1CA,2017.06,3284.048,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),Health Care and Social Assistance,Current prices,Unadjusted,
BDCQ.SF1QQ1CA,2017.09,3377.596,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),Health Care and Social Assistance,Current prices,Unadjusted,
BDCQ.SF1QQ1CA,2017.12,3423.368,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),Health Care and Social Assistance,Current prices,Unadjusted,
BDCQ.SF1QQ1CA,2018.03,3371.821,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),Health Care and Social Assistance,Current prices,Unadjusted,
BDCQ.SF1QQ1CA,2018.06,3510.303,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),Health Care and Social Assistance,Current prices,Unadjusted,
BDCQ.SF1QQ1CA,2018.09,3730.534,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),Health Care and Social Assistance,Current prices,Unadjusted,
BDCQ.SF1QQ1CA,2018.12,3756.251,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),Health Care and Social Assistance,Current prices,Unadjusted,
BDCQ.SF1QQ1CA,2019.03,3650.845,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),Health Care and Social Assistance,Current prices,Unadjusted,
BDCQ.SF1QQ1CA,2019.06,3822.281,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),Health Care and Social Assistance,Current prices,Unadjusted,
BDCQ.SF1QQ1CA,2019.09,4088.925,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),Health Care and Social Assistance,Current prices,Unadjusted,
BDCQ.SF1QQ1CA,2019.12,4154.182,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),Health Care and Social Assistance,Current prices,Unadjusted,
BDCQ.SF1QQ1CA,2020.03,3982.186,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),Health Care and Social Assistance,Current prices,Unadjusted,
BDCQ.SF1QQ1CA,2020.06,3938.737,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),Health Care and Social Assistance,Current prices,Unadjusted,
BDCQ.SF1QQ1CA,2020.09,4773.693,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),Health Care and Social Assistance,Current prices,Unadjusted,
BDCQ.SF1QQ1CA,2020.12,4562.15,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),Health Care and Social Assistance,Current prices,Unadjusted,
BDCQ.SF1RS1CA,2016.06,1059.336,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),Arts and Recreation Services,Current prices,Unadjusted,
BDCQ.SF1RS1CA,2016.09,1168.528,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),Arts and Recreation Services,Current prices,Unadjusted,
BDCQ.SF1RS1CA,2016.12,1256.082,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),Arts and Recreation Services,Current prices,Unadjusted,
BDCQ.SF1RS1CA,2017.03,1222.957,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),Arts and Recreation Services,Current prices,Unadjusted,
BDCQ.SF1RS1CA,2017.06,1123.981,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),Arts and Recreation Services,Current prices,Unadjusted,
BDCQ.SF1RS1CA,2017.09,1188.992,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),Arts and Recreation Services,Current prices,Unadjusted,
BDCQ.SF1RS1CA,2017.12,1240.668,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),Arts and Recreation Services,Current prices,Unadjusted,
BDCQ.SF1RS1CA,2018.03,1263.25,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),Arts and Recreation Services,Current prices,Unadjusted,
BDCQ.SF1RS1CA,2018.06,1166.067,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),Arts and Recreation Services,Current prices,Unadjusted,
BDCQ.SF1RS1CA,2018.09,1321.908,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),Arts and Recreation Services,Current prices,Unadjusted,
BDCQ.SF1RS1CA,2018.12,1287.296,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),Arts and Recreation Services,Current prices,Unadjusted,
BDCQ.SF1RS1CA,2019.03,1328.926,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),Arts and Recreation Services,Current prices,Unadjusted,
BDCQ.SF1RS1CA,2019.06,1217.807,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),Arts and Recreation Services,Current prices,Unadjusted,
BDCQ.SF1RS1CA,2019.09,1391.141,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),Arts and Recreation Services,Current prices,Unadjusted,
BDCQ.SF1RS1CA,2019.12,1398.045,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),Arts and Recreation Services,Current prices,Unadjusted,
BDCQ.SF1RS1CA,2020.03,1364.155,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),Arts and Recreation Services,Current prices,Unadjusted,
BDCQ.SF1RS1CA,2020.06,786.317,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),Arts and Recreation Services,Current prices,Unadjusted,
BDCQ.SF1RS1CA,2020.09,1225.711,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),Arts and Recreation Services,Current prices,Unadjusted,
BDCQ.SF1RS1CA,2020.12,1251.611,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),Arts and Recreation Services,Current prices,Unadjusted,
BDCQ.SF1RS2CA,2016.06,2024.111,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),Other Services,Current prices,Unadjusted,
BDCQ.SF1RS2CA,2016.09,2130.915,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),Other Services,Current prices,Unadjusted,
BDCQ.SF1RS2CA,2016.12,2212.397,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),Other Services,Current prices,Unadjusted,
